A,P,L1,L2,Ec,C,EqD,Ex,S,SF,Class
54147.0,919.0319999999999,381.7296668733363,181.39094707260554,0.8798876998601947,54671.0,262.56827993642884,0.6076422399281787,0.990415393901703,0.4731215082601412,3
68638.0,1006.709,326.93281795327135,269.37996024751294,0.5666462075458533,69930.0,295.6224211245353,0.770347923681257,0.9815243815243815,0.8176316669158149,0
81085.0,1135.253,411.8972212783181,251.34059163603987,0.7922457144341767,82646.0,321.31079733624057,0.7673272011507306,0.9811122135372553,0.6085172800358537,0
31505.0,656.192,233.15528055066164,172.4128290495966,0.6731824745416904,31932.0,200.28332895396287,0.7357027765453145,0.9866278341475636,0.7379026853079104,6
39444.0,726.844,250.94920759061856,200.45336863897282,0.6016223809089511,39776.0,224.1018978110934,0.7462257368799425,0.9916532582461786,0.7974792861084293,2
39306.0,754.754,288.6268220474302,174.0137533762326,0.7978150828251831,39751.0,223.70952940221457,0.6972115793954874,0.988805313073885,0.600752509085013,6
27647.0,611.382,228.99040396523756,153.8789671236894,0.7405613870530845,27973.0,187.6199714670404,0.7857609776893563,0.9883459049798019,0.6713106926102915,6
63580.0,984.8929999999999,395.1800767029692,206.24965403314042,0.8529986687434044,64343.0,284.52165164405613,0.7871539642450354,0.9881416781934321,0.518370836090227,3
36576.0,687.6099999999999,230.15637443193972,202.50333717465475,0.4752494686329623,36883.0,215.80085631950885,0.781037796284433,0.9916763820730418,0.8791445983261096,2
191584.0,1634.6270000000002,580.6355824738464,421.0280125008902,0.6886269908453758,193466.0,493.8950545799597,0.7713187189242506,0.9902721925299536,0.7235391938475083,5
48788.0,864.7149999999999,356.6781639932045,175.20747132384193,0.8710355024774964,49393.0,249.2364558176414,0.763720609874456,0.9877513007916101,0.4882812963302607,3
35576.0,712.5709999999999,277.05207317330206,163.91659020389793,0.806198298778184,36029.0,212.8303785729334,0.6940981367671447,0.9874267950817397,0.5901255611779467,6
48915.0,894.486,310.0875692821176,201.75585075520186,0.7593850132952288,50027.0,249.56063858453416,0.7086562839550887,0.9777720031183161,0.6477142668295157,0
41736.0,766.428,288.5131396162089,184.79819527044447,0.7679421848703727,42241.0,230.52098741560766,0.8176795580110497,0.988044790606283,0.6383953995806495,4
87350.0,1153.405,453.19843661217936,249.42529055441102,0.8349231021403315,89713.0,333.49283985209706,0.7643774720851272,0.9736604505478582,0.5414972082532652,1
76727.0,1083.993,422.8767605104284,233.8947377639516,0.8331123577089211,78452.0,312.5569556879111,0.8046711133484352,0.9780120328353643,0.5462993687784053,1
29495.0,636.061,233.80008176520917,160.93280521633073,0.7253928418909866,29825.0,193.789061538477,0.7339255499153976,0.9889354568315172,0.6870197178327795,6
38331.0,702.785,237.59841873644635,205.92845966949253,0.4988157720297565,38639.0,220.91750720403198,0.7879740980573543,0.9920287792127126,0.8645162802057487,2
60169.0,964.5479999999999,370.0253756256494,211.50343100436524,0.8205381991059578,62285.0,276.784302602532,0.70570366287048,0.9660271333386851,0.5595255153941874,1
46562.0,840.9759999999999,337.6311551817453,176.10206619119958,0.8532016421602929,47115.0,243.4842493508741,0.8115239821528165,0.9882627613286639,0.5200639087790541,3
58074.0,910.1149999999999,351.9588608893951,210.4178319847485,0.801609632913424,58609.0,271.9229915269208,0.7776483348732576,0.9908717091231722,0.5969088967807169,4
55643.0,949.05,347.70220501458397,205.58085259989537,0.8064842803993051,56777.0,266.17074968466886,0.7991354177138836,0.9800271236592282,0.5860109969118077,0
32269.0,672.4419999999999,241.48802879238895,170.8426629033914,0.7067552840845286,32717.0,202.69722955447358,0.7091464486638537,0.9863068129718495,0.7045379846016797,6
77636.0,1070.451,403.52583325452645,245.65076743092712,0.7933537119749127,78613.0,314.4029664221683,0.6995494683726797,0.9875720300713623,0.6070585553317347,0
42236.0,770.8409999999999,290.0046087782262,186.1102610625978,0.7669144722212375,42820.0,231.89770462735146,0.7759406231628454,0.9863615133115367,0.6394154123903821,4
45954.0,795.062,294.8206719423313,199.02060901881845,0.7377660405274044,46398.0,241.88933428069885,0.7802964698690846,0.9904306220095693,0.6731588737973658,4
42678.0,779.3179999999999,288.72682157225194,188.76026136973783,0.7566953375210322,43156.0,233.10795200980868,0.688521416471727,0.9889239039762722,0.6518383646463851,4
38669.0,725.9469999999999,267.0618000445937,184.75225490454045,0.7220931037095346,39064.0,221.88938675692444,0.8008491249870561,0.9898883882858899,0.6903185058473874,6
43209.0,779.0429999999999,287.44821620318214,192.83069977335248,0.7416054539905733,43717.0,234.55363456672686,0.7681326886155159,0.988379806482604,0.6658326663199345,4
30799.0,651.567,244.6894032605767,160.72580772040521,0.7540156704267188,31109.0,198.02652534016315,0.7596438437253354,0.9900350380918705,0.6549624633832628,6
26572.0,611.198,231.72891880151482,146.25211170561553,0.7756734251649797,26894.0,183.93618780083145,0.7928153717627402,0.9880270692347736,0.6300483691938095,6
38491.0,745.4659999999999,278.8028218215958,176.66239210219527,0.7736228379975923,39247.0,221.37810035412525,0.7263412148774366,0.9807373812011109,0.6304853254530308,4
33454.0,677.219,237.59728021668172,179.8045469402969,0.6536907285401607,33847.0,206.38545425870043,0.7775298656626226,0.9883889266404704,0.7545277924210553,6
64732.0,1000.342,402.69643775528823,207.6028798389067,0.8568703568600807,65911.0,287.08769080160255,0.7736214355713842,0.9821122422660861,0.5082455307478052,3
43518.0,905.7739999999999,348.71851051214065,159.60084708862053,0.8891179334910766,44595.0,235.39082078064303,0.5740403640680649,0.975849310460814,0.4556475552896772,3
55423.0,943.28,384.26425510931546,184.49702941836597,0.877197014250694,56077.0,265.6440386830785,0.6825492610837438,0.9883374645576618,0.4779034586636523,3
42927.0,751.413,260.5172910796723,210.11808701790522,0.5911770560551451,43276.0,233.78698410486055,0.7787917271407837,0.9919354838709677,0.8053182660490187,2
49521.0,893.459,372.4432141718905,170.58109507187322,0.8889492830426166,50160.0,251.10176322525095,0.6065182245737801,0.9872607655502392,0.45454762482579136,3
64531.0,980.585,386.037346258396,215.9650234928445,0.8288703423433063,65443.0,286.64162478834925,0.7641507199696855,0.9860642085478967,0.5513404683585519,1
32964.0,685.637,257.140640683336,163.6317459689664,0.7713995049788689,33343.0,204.8684171673367,0.7943898207056102,0.9886332963440603,0.6347585813049117,6
44474.0,791.616,302.36490579605623,188.01316835619693,0.7831690613960746,44994.0,237.96229851081793,0.7157640621227971,0.9884429034982443,0.61937481808315,4
33816.0,687.4259999999999,252.75700068056634,170.79385063784778,0.7371551547685562,34229.0,207.49908058775648,0.7893557422969187,0.9879342078354612,0.6739473454465287,6
34460.0,677.8009999999999,245.4575489982609,179.07222479619702,0.6839332598894228,34864.0,209.46559314496903,0.7578289936664321,0.9884121156493805,0.7282367728698399,6
29552.0,644.9369999999999,243.00298183900662,155.22244328700904,0.7693996953689861,29916.0,193.97622283675267,0.7019810917383249,0.9878325979409012,0.6371971008997811,6
43479.0,750.885,256.21179765623316,216.23302793006883,0.5364029250889992,43875.0,235.28532076085864,0.79248687664042,0.9909743589743589,0.8433180936336524,2
53715.0,962.0269999999999,386.5679917594916,177.45028902981,0.8884154421980401,54528.0,261.5187605994057,0.6683214512336232,0.9850902288732394,0.4576715499844425,3
32214.0,662.963,240.66587394682318,170.66028072632037,0.7050907552319322,32583.0,202.52441505679883,0.7849415204678363,0.9886750759598564,0.7081507970259598,6
34440.0,690.948,255.68582317706702,171.96062059521924,0.7400548127043091,34855.0,209.40479918253783,0.7827272727272727,0.9880935303399799,0.6707488921516289,6
77163.0,1050.917,397.9099098743208,249.7765393960072,0.7784381330421556,78361.0,313.44374772899744,0.727815506508206,0.98471178264698,0.6205113248466323,1
92098.0,1199.087,464.87751976526346,254.1832113043743,0.8372798558776607,93238.0,342.4365862331579,0.6400672745468697,0.9877732255089127,0.5426042949312246,1
96243.0,1207.2140000000002,476.6116146477876,260.2091823247316,0.8378135599304092,98057.0,350.0577002494678,0.7138894039980714,0.981500555799178,0.539448546803373,1
29795.0,641.153,234.75262724944605,162.19632893113194,0.7229269741192467,30161.0,194.77210332946598,0.804878707655735,0.9878651238354166,0.6883868817425812,6
40787.0,755.1429999999999,284.71161825357115,182.81386215075165,0.7666193254013103,41205.0,227.88510550519328,0.7723640357521587,0.9898556000485378,0.6406509904751004,6
65144.0,974.5659999999999,368.20264094360164,226.98201110853233,0.7873866274076005,66001.0,287.9998557329976,0.7793742896452713,0.9870153482522992,0.6118017882806807,1
42181.0,773.0799999999999,295.77133262395535,182.1958651949868,0.787744237056012,42596.0,231.7466660741291,0.7409925340360123,0.9902573011550381,0.6139243144708583,4
41436.0,760.636,284.081581914492,186.6823518488347,0.7537655347425412,41923.0,229.69099628772173,0.70462197734925,0.9883834649237888,0.6537350761738879,6
30042.0,648.527,246.42170012452868,155.51095023500562,0.7757205807572894,30352.0,195.57776561494344,0.693554344814849,0.9897865050079072,0.6299137107070862,6
67959.0,1017.3100000000001,359.5833377072138,241.19317761456568,0.7416768411638713,69095.0,294.1565675293634,0.7694720275365436,0.9835588682249078,0.6692031549461894,0
46874.0,826.694,309.44662821125866,193.71166667343647,0.779828044261558,47518.0,244.29865005749832,0.7366650950809367,0.9864472410454985,0.623261964924306,4
61497.0,963.843,354.07707520651206,222.48667282557577,0.7779254224969513,62605.0,279.8221082805615,0.6849743818222321,0.9823017330884115,0.624551751205682,0
42559.0,776.3779999999999,299.55484728536544,181.43521763952165,0.7957061957156251,42948.0,232.78273515100682,0.8216340399243214,0.9909425351587967,0.6038774748644631,4
56201.0,881.1379999999999,339.00684739491334,211.793496727784,0.7808272780758011,56601.0,267.50202925148227,0.7848863192000447,0.9929329870496988,0.6226402919909921,2
179387.0,1617.553,621.6396128733878,370.2418889962433,0.8032891200682245,181149.0,477.9148692093672,0.8222613367069577,0.9902732005144936,0.5910493212834129,5
47210.0,791.788,277.14293706537495,217.19492460013493,0.6211486084728778,47669.0,245.17267161522514,0.7497816247121417,0.9903711007153496,0.7825939546356994,2
41949.0,744.3190000000001,267.6579789919816,199.8148237135832,0.6653512836644297,42263.0,231.10847163636245,0.7386427665868432,0.9925703333885432,0.745540674385659,2
25856.0,594.783,216.58370218991095,152.61578012620524,0.7095547149622585,26256.0,181.4411245243822,0.7566871524729295,0.9847653869591713,0.7018105808237836,6
39728.0,760.568,282.0889341555279,179.88071359219032,0.7703065399127084,40293.0,224.90722672524006,0.6959446439520014,0.9859777132504405,0.6356743989231519,4
94198.0,1183.792,456.70187341769497,268.2737270998728,0.8092855573006328,96847.0,346.31866631032585,0.7616822052057475,0.9726475781387136,0.5750243217819042,1
32398.0,685.704,257.98870380649123,160.17446355644753,0.7839227005872589,32811.0,203.10198120729842,0.7510141635179304,0.9874127579165524,0.619764845844566,6
57656.0,977.824,386.020136045857,194.62579591055308,0.8635953192971919,59208.0,270.94261235776577,0.7173553307702836,0.973787326037022,0.4926457139814433,3
23684.0,571.022,207.2337299685823,145.82346780921924,0.7105302410422794,23967.0,173.65311796080022,0.7681629475869227,0.9881920974673509,0.7021732544483225,6
56761.0,959.439,398.3767662158937,182.0855176912038,0.8894314358604423,57299.0,268.83145239854764,0.5914082687338501,0.9906106563814377,0.4553781127383551,3
39712.0,744.546,276.42766488857626,184.1283399212929,0.7458628595405447,40142.0,224.86193275101675,0.8081400081400082,0.9892880275023666,0.6617117832471128,4
77087.0,1048.2499999999998,402.1864262326144,245.8362114349957,0.7914380404520305,77980.0,313.2893499386781,0.7926683804627249,0.9885483457296743,0.6067872476149538,1
27849.0,621.9499999999999,225.7073854110175,157.57725909911863,0.7159530398311172,28184.0,188.30413718590876,0.8236181350368201,0.9881138234459268,0.6960303608205134,6
29007.0,626.673,235.27210680065272,157.29496319209667,0.7436526895698509,29341.0,192.17923788519107,0.8016969763971036,0.9886166115674312,0.6672246009275073,6
36816.0,722.5679999999999,274.57646814902546,171.32767753492513,0.7814477180190426,37271.0,216.50770674266943,0.7023809523809523,0.987792117195675,0.6217561519666008,6
48335.0,828.9459999999999,315.52465435630387,196.06558957936141,0.7834970804202812,48874.0,248.0766683805111,0.7594111362493715,0.9889716413635061,0.6181661817232913,4
27713.0,626.5139999999999,237.46293378386514,149.126921219051,0.7782126627615127,28017.0,187.84378484061048,0.7915512267573048,0.9891494449798337,0.6257516482712001,6
57750.0,946.798,371.41311344918006,202.95583767314287,0.8374967508829997,59152.0,271.16338932174386,0.6529850746268657,0.9762983500135245,0.5330250758776067,3
63320.0,965.707,378.990221074784,215.15491373693146,0.8232315732784332,64441.0,283.93930332490163,0.7752678298132843,0.9826042426405549,0.5612999666741142,1
51097.0,875.5899999999999,331.1215109192223,198.1411118465076,0.8012020155797679,52042.0,255.06611107188,0.6720459806397306,0.9818415894854157,0.59337703080675,4
46155.0,803.311,290.3549219736386,203.14427842587446,0.7144943187674087,46738.0,242.4177616992027,0.7141420393006344,0.9875262099362403,0.6970605251173015,4
59435.0,963.9949999999999,390.72402581790436,194.2842718075722,0.8676120732511161,59997.0,275.09088014933246,0.7181262384611667,0.9906328649765822,0.4956922759271075,3
87055.0,1142.042,455.259717206002,245.53759125875575,0.8420911711650707,87949.0,332.92922456119646,0.7536707414205077,0.9898350180218081,0.5347926008407978,1
78477.0,1141.441,382.8720740508526,262.094354009954,0.7289676861368197,80301.0,316.1012808455248,0.7542964244521337,0.9772854634437927,0.6816244015770908,0
66041.0,995.358,361.8370919053769,233.0117717254974,0.7650518137261211,67102.0,289.9758830900509,0.7207198358651999,0.9841882507227803,0.6422403548717938,0
37963.0,713.866,259.900490998765,186.34868355544143,0.6970730421895471,38363.0,219.85448104776253,0.789054705686731,0.9895732867606809,0.7155771162790463,6
75936.0,1079.901,420.4081586026839,232.41180364488517,0.8332979087365385,77128.0,310.9416634499296,0.7655996370418914,0.9845451716626906,0.5470355670489286,1
89384.0,1183.212,459.0266567952808,249.4321043760016,0.839478110289157,90348.0,337.3532917678554,0.6886286594761171,0.9893301456590073,0.5401247655133478,1
43290.0,750.6779999999999,252.7557219827423,218.46246971756884,0.5029379012634525,43615.0,234.77337986148515,0.7843954411205132,0.992548435171386,0.8627713443675734,2
39753.0,731.257,269.916905019617,187.95051928822252,0.7177243494451218,40147.0,224.97798030442206,0.7952667693600336,0.9901860662066904,0.6947360840706412,4
43220.0,747.775,252.02519139392524,218.85930683803525,0.4958599540954033,43537.0,234.58348859937632,0.7795815295815296,0.9927188368514137,0.8663771203230204,2
72601.0,1047.138,415.43396717478174,225.37796970269713,0.8400479630315693,73896.0,304.036945431501,0.6897301919057571,0.9824753707913825,0.5356100476615,1
36474.0,690.0899999999999,233.84464959304685,198.80875112518234,0.5265010635021364,36817.0,215.49974281810714,0.7715119722480751,0.9906836515740012,0.8492560260235898,2
49158.0,884.74,368.01084091812544,170.96001255106222,0.8855460701062458,50011.0,250.17975445685272,0.6231997971602434,0.9829437523744776,0.46215015084965516,3
51916.0,880.6229999999999,353.1858623633636,187.83169679145993,0.8468567226312361,52500.0,257.1021279656602,0.6540186444948349,0.9888761904761905,0.5299131789208903,3
42774.0,780.8219999999999,292.5546328410719,187.0444542541758,0.7689168410081758,43284.0,233.36998154540322,0.7171070278969958,0.988217355142778,0.6363206597302159,3
69338.0,1015.6839999999999,406.04312556530726,218.5881832794678,0.8427294283672114,69920.0,297.1260398431055,0.7370110544217687,0.9916762013729977,0.5354724174682173,1
28583.0,635.193,243.61483407529047,149.72055378179803,0.7888553034234257,28947.0,190.76950989915855,0.7066953468822628,0.9874252945037483,0.6132117510717837,6
73451.0,1081.6009999999999,421.2082023924969,222.8362331696414,0.8485965242726643,74535.0,305.8115723780616,0.6447142054630995,0.9854564969477426,0.5271257013540158,3
30950.0,664.641,256.7604858265867,153.8983449496226,0.8004609941448775,31251.0,198.51136972363392,0.7848955163319131,0.9903683082141371,0.5977428562474082,6
29290.0,640.384,240.55560213149286,155.70276795393048,0.7622666608082685,29626.0,193.11443826211678,0.8233541350424467,0.9886586106798083,0.6444638176629797,6
49450.0,886.617,361.2951222657979,175.23465030384514,0.874504148416385,50056.0,250.92169194223484,0.6155703829109197,0.9878935592136807,0.4823388214664989,3
72742.0,1050.385,408.98743254484884,226.7708442097795,0.832204392656278,73404.0,304.33204064495936,0.7524152340760049,0.9909814179063812,0.5537011556739015,1
30930.0,649.455,241.79031917980785,164.01290545850568,0.7347601382481179,31278.0,198.44721998218716,0.8528414260898337,0.9888739689238443,0.673615732246196,6
30410.0,664.084,257.6781763191041,150.57226611804796,0.8115072646407507,30822.0,196.77198620585273,0.664263870685889,0.9866329245344234,0.5831378918373238,6
74754.0,1036.3809999999999,352.3274101482656,271.14161809561153,0.6385589945428606,75705.0,308.51215361332584,0.8179490546218487,0.987438082028928,0.7667463052588394,0
72839.0,1017.7629999999999,384.65500983829645,243.2440352549836,0.7746670355709936,74031.0,304.5348833860655,0.7479565431693092,0.983898637057449,0.6268033473356678,1
45471.0,848.858,346.40467276541625,168.71875751877047,0.8733702859782356,46192.0,240.61478620120707,0.7844696708301705,0.9843912365777624,0.4824775837461921,3
84523.0,1141.2720000000002,431.69512947525436,250.58403483015582,0.8142849974269736,85773.0,328.05186486232657,0.7800490974196168,0.9854266494118196,0.5774717245101114,0
24310.0,573.919,211.35740922307184,146.6762132942528,0.7200015811050431,24576.0,175.9330933409397,0.7365550674140282,0.9891764322916666,0.6928833476179362,6
33092.0,665.8939999999999,242.4997355181661,174.19324997650568,0.6957092793850204,33403.0,205.2657862732511,0.725701754385965,0.990689459030626,0.7164907628226506,6
44710.0,832.1199999999999,332.0685295345016,171.95830894787787,0.8554775955566579,45234.0,238.59283318052354,0.6941037662619928,0.988415793429721,0.516249151002961,3
68384.0,985.315,364.76295572782993,239.0638113760288,0.7552863136002422,69193.0,295.0749278186294,0.748249299719888,0.9883080658448109,0.6543998132293493,0
33848.0,689.11,262.1731240260202,165.6426458733109,0.7751262669816437,34122.0,207.5972353144323,0.6721474244410024,0.991969990035754,0.6269989199828692,6
42070.0,767.2099999999999,283.8013456828642,189.15212004413328,0.7455096824831621,42564.0,231.44154261283407,0.7215875956227916,0.9883939479372239,0.6650491303081698,4
30112.0,636.557,232.71076576646823,165.15908855203085,0.7044855838223408,30434.0,195.80548810251776,0.745992815558033,0.9894197279358612,0.7079731215160864,6
29756.0,635.4819999999999,237.75588754364634,159.7211443859825,0.7407450219432118,30124.0,194.6445886561954,0.7378130424001984,0.987783826849024,0.670227291663863,6
38212.0,750.195,270.0110103195557,180.4308841539556,0.7439500018598235,38941.0,220.57431737040474,0.7471307068139603,0.9812793713566678,0.6673396664761471,6
36097.0,704.802,250.0630137900599,184.00164625003939,0.6771759616636286,36535.0,214.3831333064828,0.7493979405414383,0.9880114958259204,0.7349914820539803,6
45739.0,777.9119999999999,281.45687896508684,207.09010801611956,0.677221542089555,46085.0,241.32282017381118,0.7807821648657415,0.9924921341000326,0.7351450695988953,2
74267.0,1049.271,408.7938995615819,232.7689243538245,0.8220577629597152,75168.0,307.5055792483224,0.7390707255664912,0.9880135163899532,0.565844615148577,1
57827.0,966.8669999999998,407.48874007922996,181.30142455307035,0.8955684468939261,58458.0,271.344104696233,0.5899510304019587,0.989205925621814,0.4434141577684293,3
67429.0,1124.6019999999999,393.2619082161088,219.29543151341628,0.830088267842368,68968.0,293.00728533937047,0.7146687864334923,0.9776853033290801,0.5551279233083605,0
40000.0,738.009,264.58904851010703,192.7659958846062,0.6849940545273504,40470.0,225.6758334191025,0.7275637527738368,0.9883864591055103,0.7274889161532868,2
75881.0,1164.144,372.02076393065,261.7787544559118,0.7105298579966808,77787.0,310.82903643972656,0.7984111952861953,0.9754971910473472,0.6980857997258098,0
37867.0,719.536,269.92034262463454,179.06672402586938,0.7482598003649945,38243.0,219.57632349706194,0.7111975058222523,0.9901681353450305,0.6617588914773129,6
68823.0,1054.403,368.62933543605516,239.06428286603543,0.7611957981626472,70191.0,296.0205485896344,0.7051536885245901,0.9805103218361328,0.6448577619043474,0
29636.0,655.394,252.93190242878856,149.63108262068673,0.8062415823757867,29983.0,194.2517107975404,0.7868312757201646,0.9884267751725978,0.5898240591017059,6
37326.0,713.7909999999999,265.31644012910505,179.5930561278461,0.736073749205958,37696.0,218.00215422510092,0.8065254969749351,0.9901846349745331,0.675139079537161,6
40572.0,725.331,250.7140143164673,206.47193488631467,0.5672644822553737,40900.0,227.28368795185241,0.767478813559322,0.9919804400977995,0.8218249351116663,2
62296.0,970.3209999999999,376.03181896292983,211.9689307180266,0.8259799794871084,63057.0,281.6340367903384,0.8111775199552066,0.9879315539908337,0.5609460436879233,1
68678.0,1006.562,392.7843313437133,224.7520261031353,0.8201126366329858,69759.0,295.7085481573394,0.8050781891074484,0.9845037916254533,0.5667864357336885,1
51105.0,905.3789999999999,364.60767625244154,179.48918894857715,0.8704367133432406,51797.0,255.08607749873468,0.6433886014276542,0.9866401529046084,0.48946528549775176,3
48700.0,838.652,329.77770818944083,188.61768569833848,0.82028568177426,49136.0,249.01157769991826,0.8175256001342958,0.9911266688375122,0.570159662613238,4
43578.0,794.3679999999999,303.78563501383354,183.5749363079479,0.7967636682231185,44110.0,235.55303623699888,0.7089081207704321,0.9879392428020857,0.6012331882530614,4
44315.0,791.0279999999999,305.81418466124575,185.3080393210375,0.7955028966329492,44847.0,237.53654545130257,0.7193993506493507,0.9881374450910875,0.6033170810531575,4
183153.0,1627.014,608.643469199353,385.11088875799663,0.7743672416133603,185326.0,482.90541758907534,0.7685783945514286,0.988274715906025,0.6295036065516882,5
73064.0,1093.0249999999999,382.3034482888348,243.98913895688995,0.7698639376695042,74538.0,305.00487552911335,0.7233343233343233,0.9802248517534681,0.6364981309856486,0
30638.0,657.5070000000001,247.17491897366068,158.39684190060674,0.7676837022175028,31063.0,197.5082610211429,0.7069546356546218,0.9863181276760132,0.6385012172411364,6
48929.0,836.372,313.64976705522,198.97563832155953,0.773014816363073,49417.0,249.59634950124325,0.705008501195931,0.9901248558188478,0.6332665080175072,4
60756.0,982.6500000000001,352.94219978009113,219.890305054564,0.7822053289890903,61871.0,278.13115931144705,0.7601531416560319,0.9819786329621308,0.6210007371421322,0
48467.0,833.5459999999999,327.2951507521425,189.27002646910506,0.8158344978926901,49027.0,248.41517871233054,0.7047900186133085,0.9885777224794501,0.5760724627967643,4
66449.0,1106.1599999999999,382.85870246579816,221.87445850670983,0.8149576767109324,68691.0,290.87023654562324,0.6429138124540423,0.967361080782053,0.5771936198858761,0
25723.0,596.77,225.14371869182241,145.69502736858192,0.7623880684374871,26015.0,180.9738677522879,0.7362681397944872,0.988775706323275,0.6461183365267832,6
62599.0,989.399,363.73637490812763,221.0639331726245,0.7941217832504229,63931.0,282.3181224450114,0.7806140263367917,0.9791650373058454,0.6024264696235629,0
56823.0,948.496,313.2609836972265,231.28338060880458,0.674462696486296,57838.0,268.9782345292759,0.7660357518401683,0.9824509837822885,0.737261681968151,0
43912.0,844.203,354.3024895923935,159.68340772141795,0.8926765107376372,44602.0,236.4540016333208,0.7040564373897708,0.984529841711134,0.4453945805757696,3
38179.0,717.1560000000001,252.90012077417416,192.60700691043607,0.6480554219650381,38587.0,220.4790524708499,0.8082606486578033,0.9894264907870526,0.7600402534930898,6
77524.0,1106.223,385.9260831196088,257.27225323705414,0.745383344243722,78905.0,314.17610104215237,0.7907384740922072,0.9824979405614347,0.6627321329428105,0
31877.0,673.251,250.38000635949064,162.29942614820712,0.7614595706162327,32271.0,201.46229664014749,0.7200912623113762,0.9877908958507639,0.6474232161084748,6
68564.0,1007.3409999999999,393.52529822862596,223.25661458715166,0.8234942048680407,69105.0,295.4630199284196,0.7242268041237113,0.9921713334780407,0.5637167656076585,1
39801.0,735.811,278.52070371620846,182.19903716253214,0.7563501909759012,40116.0,225.11376483903467,0.709048153492598,0.992147771462758,0.6532646153520173,6
46411.0,807.342,307.58452504277244,192.41946186291761,0.7801581090478544,46925.0,243.08912051077817,0.7933504273504274,0.9890463505594033,0.6246001456332397,4
36549.0,694.092,239.78447997317207,194.25632798050128,0.5862518454687693,36884.0,215.7211907081116,0.7755920550038197,0.9909174709901313,0.8093632437630587,2
36833.0,706.838,258.7670192775024,181.4840641681461,0.7128253787564576,37186.0,216.55768781373303,0.7308134920634921,0.9905071801215511,0.7003729514203224,6
34749.0,697.8789999999999,255.76231564906283,173.4749962385734,0.734816052835941,35209.0,210.34210453449916,0.7398441492079714,0.9869351586242154,0.6763621858483038,6
152089.0,1489.9759999999999,553.2596943752831,353.38884615118184,0.7694230254151657,154964.0,440.05196183999243,0.8007887365472505,0.9814473038899357,0.632630109584161,5
57356.0,973.8449999999999,393.0484950824818,189.06989648982946,0.8767016510118905,58298.0,270.23679861897045,0.8201916201916202,0.9838416412226835,0.4727120783306636,3
53240.0,920.9509999999999,381.45761445057605,178.49072888739667,0.8837721006630912,53846.0,260.35989199894067,0.6008486818345973,0.9887456821305204,0.46586017822376335,3
32283.0,675.375,249.39203163370146,165.28992963790398,0.7488217047225428,32759.0,202.74119517918714,0.8150420359009316,0.9854696419304618,0.6608742924580631,6
33212.0,671.0349999999999,239.97250425107873,176.78454561193158,0.6762342395824656,33613.0,205.63762243262838,0.7579533525035373,0.9880700919287181,0.7343146295020456,6
45479.0,807.8069999999999,310.5867368675709,187.13127854404343,0.7981121504070922,46067.0,240.63595170923745,0.7416666666666667,0.9872359823734995,0.6002818517793758,4
30510.0,649.7479999999999,242.23417955202,160.64294844964724,0.7484669476875662,30885.0,197.09525237780286,0.7719360388624633,0.9878581835842642,0.662035809424507,6
48745.0,829.8209999999999,324.5692679123381,191.86472426483465,0.8065715712058075,49277.0,249.1265975525606,0.8050770475828695,0.989203888223715,0.5891493481353193,4
35227.0,698.954,263.2494765246795,171.06363128264434,0.7600918452410668,35601.0,211.7838743681529,0.7683097055616139,0.9894946771158114,0.6472182360982787,6
88402.0,1163.355,460.15667081911994,247.1421503795961,0.8435296433919184,90125.0,335.49504055004724,0.7777484515765766,0.9808821081830791,0.5315703693096482,1
29412.0,641.955,237.47810862888687,158.82558271674802,0.7434415243968394,29777.0,193.5162047213375,0.7939104380921532,0.9877422171474628,0.6640297133552878,6
38542.0,724.663,273.72875569174784,179.6665852403598,0.7544415543456995,38922.0,221.5247131432126,0.7070629242340855,0.9902368840244592,0.6549430218633836,6
59171.0,954.348,390.50187927931705,195.23380070174434,0.8660507419246664,59778.0,274.47924712357457,0.6957692488594139,0.9898457626551574,0.49405212445389196,3
39074.0,781.0219999999999,253.7038801147303,196.81827274552037,0.6310040777085286,39744.0,223.04833998705692,0.7286119191467144,0.9831421095008052,0.7729364215311586,2
44595.0,791.968,296.66772860452585,192.2877194339918,0.7615054284291709,45055.0,238.28578954160187,0.7846811655405406,0.9897902563533459,0.6451425312836838,4
48160.0,829.2339999999999,304.5282824438078,202.71551294303723,0.7462457388706976,48950.0,247.62717232655513,0.754043432651208,0.9838610827374872,0.6612129196021588,0
33935.0,677.702,245.7217137292285,176.72122921529942,0.6948108062942734,34311.0,207.86385917370953,0.7357181571815719,0.9890414152895572,0.7156009378507036,6
46258.0,796.0909999999999,291.78554169121463,202.4141292903442,0.7202558069431493,46750.0,242.68810201647534,0.7162011519167647,0.989475935828877,0.6917822807176519,4
32493.0,658.39,233.80352765526678,177.19024525987177,0.6524176914452982,32827.0,203.39953915159109,0.7790778526386458,0.9898254485636824,0.7568290786905637,6
51317.0,885.452,359.458454756722,182.96823275273508,0.8607601370943982,51864.0,255.6146195294282,0.7697742443561089,0.9894531852537406,0.5056778980541411,3
48363.0,815.384,297.687338866792,207.68004744773887,0.7164437333571225,48995.0,248.14851218983094,0.7240837226015092,0.987100724563731,0.6948684987572631,4
71879.0,1021.1370000000002,396.55059938487386,233.72643987095572,0.8078422352101488,72910.0,302.52137979987253,0.7791423678106099,0.9858592785626115,0.5819891977100708,1
